stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage2,5,5,0.0,cosine,42,75,10.0,eom,0.2,euclidean,ok,完成,26,0.34450719621060305,3782,1650,615,1650,0.15030060120240482,0.2602477682638003,0.8790718855515222,0.8092184368737474
stage2,5,5,0.0,cosine,42,75,10.0,leaf,0.0,euclidean,ok,完成,37,0.49553652760065586,5440,104,82,322,0.029331390052832938,0.0781563126252505,0.9753881699085836,0.8502186190562944
stage2,5,5,0.0,cosine,42,75,10.0,leaf,0.05,euclidean,ok,完成,37,0.49553652760065586,5440,104,82,322,0.029331390052832938,0.0781563126252505,0.9753881699085836,0.8502186190562944
stage2,5,5,0.0,cosine,42,75,10.0,leaf,0.1,euclidean,ok,完成,37,0.49553652760065586,5440,104,82,322,0.029331390052832938,0.0781563126252505,0.9753881699085836,0.8502186190562944
stage2,5,5,0.0,cosine,42,75,10.0,leaf,0.2,euclidean,ok,完成,34,0.4332300965567499,4756,615,104,615,0.056021133175441794,0.13927855711422846,0.9501193632013886,0.8442293678265622
stage2,5,5,0.0,cosine,42,75,15.0,eom,0.0,euclidean,ok,完成,23,0.38486063035161233,4225,1704,105,1704,0.15521952996902896,0.26061213335762434,0.872127290177251,0.781335580251412
stage2,5,5,0.0,cosine,42,75,15.0,eom,0.05,euclidean,ok,完成,23,0.38486063035161233,4225,1704,105,1704,0.15521952996902896,0.26061213335762434,0.872127290177251,0.781335580251412
stage2,5,5,0.0,cosine,42,75,15.0,eom,0.1,euclidean,ok,完成,23,0.38486063035161233,4225,1704,105,1704,0.15521952996902896,0.26061213335762434,0.872127290177251,0.781335580251412
stage2,5,5,0.0,cosine,42,75,15.0,eom,0.2,euclidean,ok,完成,23,0.38486063035161233,4225,1704,105,1704,0.15521952996902896,0.26061213335762434,0.872127290177251,0.781335580251412
stage2,5,5,0.0,cosine,42,75,15.0,leaf,0.0,euclidean,ok,完成,33,0.5529240298779377,6070,105,94,273,0.024867917653488794,0.07068682820185826,0.9777630672833386,0.8389278557114228
stage2,5,5,0.0,cosine,42,75,15.0,leaf,0.05,euclidean,ok,完成,33,0.5529240298779377,6070,105,94,273,0.024867917653488794,0.07068682820185826,0.9777630672833386,0.8389278557114228
stage2,5,5,0.0,cosine,42,75,15.0,leaf,0.1,euclidean,ok,完成,33,0.5529240298779377,6070,105,94,273,0.024867917653488794,0.07068682820185826,0.9777630672833386,0.8389278557114228
stage2,5,5,0.0,cosine,42,75,15.0,leaf,0.2,euclidean,ok,完成,32,0.5212242667152487,5722,105,593,593,0.05401712515940973,0.10193113499726726,0.9604291557068971,0.8304017125159411
stage2,5,5,0.0,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,21,0.41282565130260523,4532,1622,104,1622,0.14775004554563673,0.25068318455092004,0.8730842374556355,0.7629444343231918
stage2,5,5,0.0,cosine,42,75,30.0,eom,0.05,euclidean,ok,完成,21,0.41282565130260523,4532,1622,104,1622,0.14775004554563673,0.25068318455092004,0.8730842374556355,0.7629444343231918
stage2,5,5,0.0,cosine,42,75,30.0,eom,0.1,euclidean,ok,完成,21,0.41282565130260523,4532,1622,104,1622,0.14775004554563673,0.25068318455092004,0.8730842374556355,0.7629444343231918
stage2,5,5,0.0,cosine,42,75,30.0,eom,0.2,euclidean,ok,完成,21,0.41282565130260523,4532,1622,104,1622,0.14775004554563673,0.25068318455092004,0.8730842374556355,0.7629444343231918
stage2,5,5,0.0,cosine,42,75,30.0,leaf,0.0,euclidean,ok,完成,29,0.5693204591000183,6250,104,80,356,0.03242849335033704,0.0841683366733467,0.9716493786920467,0.8294862452177081
stage2,5,5,0.0,cosine,42,75,30.0,leaf,0.05,euclidean,ok,完成,29,0.5693204591000183,6250,104,80,356,0.03242849335033704,0.0841683366733467,0.9716493786920467,0.8294862452177081
stage2,5,5,0.0,cosine,42,75,30.0,leaf,0.1,euclidean,ok,完成,29,0.5693204591000183,6250,104,80,356,0.03242849335033704,0.0841683366733467,0.9716493786920467,0.8294862452177081
stage2,5,5,0.0,cosine,42,75,30.0,leaf,0.2,euclidean,ok,完成,29,0.5693204591000183,6250,104,80,356,0.03242849335033704,0.0841683366733467,0.9716493786920467,0.8294862452177081
stage2,5,5,0.0,cosine,42,75,50.0,eom,0.0,euclidean,ok,完成,19,0.4662962288212789,5119,546,83,846,0.07706321734377847,0.17443978866824558,0.935888411809859,0.7735658589907087
stage2,5,5,0.0,cosine,42,75,50.0,eom,0.05,euclidean,ok,完成,19,0.4662962288212789,5119,546,83,846,0.07706321734377847,0.17443978866824558,0.935888411809859,0.7735658589907087
stage2,5,5,0.0,cosine,42,75,50.0,eom,0.1,euclidean,ok,完成,19,0.4662962288212789,5119,546,83,846,0.07706321734377847,0.17443978866824558,0.935888411809859,0.7735658589907087
stage2,5,5,0.0,cosine,42,75,50.0,eom,0.2,euclidean,ok,完成,19,0.4662962288212789,5119,546,83,846,0.07706321734377847,0.17443978866824558,0.935888411809859,0.7735658589907087
stage2,5,5,0.0,cosine,42,75,50.0,leaf,0.0,euclidean,ok,完成,23,0.5516487520495537,6056,546,83,546,0.04973583530697759,0.12707232647112407,0.947240331317226,0.8032658043359447
stage2,5,5,0.0,cosine,42,75,50.0,leaf,0.05,euclidean,ok,完成,23,0.5516487520495537,6056,546,83,546,0.04973583530697759,0.12707232647112407,0.947240331317226,0.8032658043359447
stage2,5,5,0.0,cosine,42,75,50.0,leaf,0.1,euclidean,ok,完成,23,0.5516487520495537,6056,546,83,546,0.04973583530697759,0.12707232647112407,0.947240331317226,0.8032658043359447
stage2,5,5,0.0,cosine,42,75,50.0,leaf,0.2,euclidean,ok,完成,23,0.5516487520495537,6056,546,83,546,0.04973583530697759,0.12707232647112407,0.947240331317226,0.8032658043359447
stage2,5,5,0.0,cosine,42,75,75.0,eom,0.0,euclidean,ok,完成,15,0.41136819092730914,4516,595,1472,1472,0.1340863545272363,0.2979595554745855,0.8712454107218869,0.7106358170887229
stage2,5,5,0.0,cosine,42,75,75.0,eom,0.05,euclidean,ok,完成,15,0.41136819092730914,4516,595,1472,1472,0.1340863545272363,0.2979595554745855,0.8712454107218869,0.7106358170887229
stage2,5,5,0.0,cosine,42,75,75.0,eom,0.1,euclidean,ok,完成,15,0.41136819092730914,4516,595,1472,1472,0.1340863545272363,0.2979595554745855,0.8712454107218869,0.7106358170887229
stage2,5,5,0.0,cosine,42,75,75.0,eom,0.2,euclidean,ok,完成,15,0.41136819092730914,4516,595,1472,1472,0.1340863545272363,0.2979595554745855,0.8712454107218869,0.7106358170887229
stage2,5,5,0.0,cosine,42,75,75.0,leaf,0.0,euclidean,ok,完成,19,0.5268719256695209,5784,595,379,595,0.05419930770632173,0.14091820003643651,0.9460665211140031,0.77312862087812
stage2,5,5,0.0,cosine,42,75,75.0,leaf,0.05,euclidean,ok,完成,19,0.5268719256695209,5784,595,379,595,0.05419930770632173,0.14091820003643651,0.9460665211140031,0.77312862087812
stage2,5,5,0.0,cosine,42,75,75.0,leaf,0.1,euclidean,ok,完成,19,0.5268719256695209,5784,595,379,595,0.05419930770632173,0.14091820003643651,0.9460665211140031,0.77312862087812
stage2,5,5,0.0,cosine,42,75,75.0,leaf,0.2,euclidean,ok,完成,19,0.5268719256695209,5784,595,379,595,0.05419930770632173,0.14091820003643651,0.9460665211140031,0.77312862087812
stage2,5,5,0.0,cosine,42,75,100.0,eom,0.0,euclidean,ok,完成,9,0.3179996356349062,3491,477,362,4474,0.40754235744215705,0.5123884131900164,0.6683419509494916,0.5473825833485152
stage2,5,5,0.0,cosine,42,75,100.0,eom,0.05,euclidean,ok,完成,9,0.3179996356349062,3491,477,362,4474,0.40754235744215705,0.5123884131900164,0.6683419509494916,0.5473825833485152
stage2,5,5,0.0,cosine,42,75,100.0,eom,0.1,euclidean,ok,完成,9,0.3179996356349062,3491,477,362,4474,0.40754235744215705,0.5123884131900164,0.6683419509494916,0.5473825833485152
stage2,5,5,0.0,cosine,42,75,100.0,eom,0.2,euclidean,ok,完成,9,0.3179996356349062,3491,477,362,4474,0.40754235744215705,0.5123884131900164,0.6683419509494916,0.5473825833485152
stage2,5,5,0.0,cosine,42,75,100.0,leaf,0.0,euclidean,ok,完成,18,0.5659500819821461,6213,477,362,500,0.04554563672800146,0.13098925122973218,0.9476312210782074,0.7603736564037166
stage2,5,5,0.0,cosine,42,75,100.0,leaf,0.05,euclidean,ok,完成,18,0.5659500819821461,6213,477,362,500,0.04554563672800146,0.13098925122973218,0.9476312210782074,0.7603736564037166
stage2,5,5,0.0,cosine,42,75,100.0,leaf,0.1,euclidean,ok,完成,18,0.5659500819821461,6213,477,362,500,0.04554563672800146,0.13098925122973218,0.9476312210782074,0.7603736564037166
stage2,5,5,0.0,cosine,42,75,100.0,leaf,0.2,euclidean,ok,完成,18,0.5659500819821461,6213,477,362,500,0.04554563672800146,0.13098925122973218,0.9476312210782074,0.7603736564037166
stage2,5,5,0.0,cosine,42,100,,eom,0.0,euclidean,ok,完成,9,0.3179996356349062,3491,477,362,4474,0.40754235744215705,0.5123884131900164,0.6683419509494916,0.5473825833485152
stage2,5,5,0.0,cosine,42,100,,eom,0.05,euclidean,ok,完成,9,0.3179996356349062,3491,477,362,4474,0.40754235744215705,0.5123884131900164,0.6683419509494916,0.5473825833485152
