representation_model,topic,words,weighted_words
default,41,"audi, a3, a6, a7, a4, a8, 2019 audi, audi a6, 2019, quattro","[[""audi"", 0.1429891090156756], [""a3"", 0.04502796072621082], [""a6"", 0.04345249120947759], [""a7"", 0.042507068545144674], [""a4"", 0.03795326789443357], [""a8"", 0.029676530204008438], [""2019 audi"", 0.028088051555101884], [""audi a6"", 0.027599234578006258], [""2019"", 0.02396778291714841], [""quattro"", 0.02118816090112632]]"
default,42,"grille, hood, design, single grille, led, headlights, look, sharp, chrome, car","[[""grille"", 0.07319017617589428], [""hood"", 0.04570977912863067], [""design"", 0.027646121382445182], [""single grille"", 0.025358271086629684], [""led"", 0.024783670246384032], [""headlights"", 0.022292589020226534], [""look"", 0.018224197671987796], [""sharp"", 0.017322859597750134], [""chrome"", 0.01651756147328792], [""car"", 0.015879310260245943]]"
default,43,"crown, toyota crown, toyota, japan, new crown, platinum, sedan, chief, generation, performance","[[""crown"", 0.15345016459500507], [""toyota crown"", 0.05789981525722778], [""toyota"", 0.04855164918644609], [""japan"", 0.025947954997438634], [""new crown"", 0.024257540714225534], [""platinum"", 0.022182764821817576], [""sedan"", 0.02171310122726913], [""chief"", 0.018177119963657968], [""generation"", 0.018009165092088657], [""performance"", 0.01598164749398436]]"
default,44,"pacifica, rogue, minivan, chrysler, midnight, crossover, midnight edition, edition, chrysler pacifica, game changing","[[""pacifica"", 0.09184942338665819], [""rogue"", 0.07634840101243841], [""minivan"", 0.07070369596605058], [""chrysler"", 0.04917193106025356], [""midnight"", 0.03943658984510323], [""crossover"", 0.035558235868038655], [""midnight edition"", 0.03314991862721422], [""edition"", 0.02529661741235298], [""chrysler pacifica"", 0.023425383876756044], [""game changing"", 0.02013057460177584]]"
default,45,"president, ladies, vice, vice president, america, ceo, north, north america, mr, division","[[""president"", 0.1103141573695463], [""ladies"", 0.07402957104027409], [""vice"", 0.07392454218538913], [""vice president"", 0.07259489105197715], [""america"", 0.05240495577296477], [""ceo"", 0.04354115221762519], [""north"", 0.03848422536749589], [""north america"", 0.03665216486232281], [""mr"", 0.03612577520850666], [""division"", 0.03595316854402626]]"
default,46,"battery, lithium, ion, lithium ion, batteries, iron, battery pack, pack, cells, cooling","[[""battery"", 0.08132834418648247], [""lithium"", 0.0666948666562092], [""ion"", 0.046222269211993794], [""lithium ion"", 0.046222269211993794], [""batteries"", 0.034684744537675324], [""iron"", 0.03404281698571055], [""battery pack"", 0.03390958529525907], [""pack"", 0.03365663437586982], [""cells"", 0.02902457498896654], [""cooling"", 0.028347290842728766]]"
default,47,"nsx, acura, supercar, ilx, acura brand, performance, sport hybrid, sports, plant, new","[[""nsx"", 0.13682432313722823], [""acura"", 0.10000019568081783], [""supercar"", 0.038745476057508166], [""ilx"", 0.0224949113450078], [""acura brand"", 0.021838511061987077], [""performance"", 0.019261842430534453], [""sport hybrid"", 0.018418896056511314], [""sports"", 0.017221476067843924], [""plant"", 0.016723619590122356], [""new"", 0.01669206224923838]]"
default,48,"k27, kandy, america, auto evolution, ev, inventory, pre, evolution, affordable, electric","[[""k27"", 0.050869703198201346], [""kandy"", 0.0431543980037996], [""america"", 0.03777429612452006], [""auto evolution"", 0.03508550145910625], [""ev"", 0.029686395630733407], [""inventory"", 0.02789230851844345], [""pre"", 0.027692427580867537], [""evolution"", 0.026935429970389703], [""affordable"", 0.02637809214606052], [""electric"", 0.026023698316974632]]"
default,49,"fiat, mclaren, p1, decided, frankfurt, race, ferrari, italian, sedan, heritage","[[""fiat"", 0.0568991639733332], [""mclaren"", 0.05483912786760762], [""p1"", 0.052212644839300874], [""decided"", 0.027255753041058553], [""frankfurt"", 0.026652166077794935], [""race"", 0.023690474520437693], [""ferrari"", 0.023552731699075468], [""italian"", 0.023032702366524997], [""sedan"", 0.021701831061574504], [""heritage"", 0.021676646736427538]]"
default,50,"sound, noise, quiet, acoustic, silence, car, ear, sounds, silent, wind","[[""sound"", 0.08224334945023376], [""noise"", 0.06918619917531037], [""quiet"", 0.0656326655237745], [""acoustic"", 0.030934118337553256], [""silence"", 0.02629383073881811], [""car"", 0.026069262288047877], [""ear"", 0.02534356410826074], [""sounds"", 0.024140041290944072], [""silent"", 0.022623572854566194], [""wind"", 0.022396531925969312]]"
default,51,"corolla, corolla hybrid, apex, new corolla, hybrid, edition, toyota, toyota corolla, accents, grade","[[""corolla"", 0.1333360564576333], [""corolla hybrid"", 0.02954812350098402], [""apex"", 0.026975346726085574], [""new corolla"", 0.022825293383610872], [""hybrid"", 0.02259067015832471], [""edition"", 0.019224338200627033], [""toyota"", 0.015826627788702023], [""toyota corolla"", 0.015395421808709939], [""accents"", 0.01534085478596142], [""grade"", 0.014381509201798023]]"
default,52,"safety, elantra, assist, airbags, collision, sonata, blind spot, blind, avoidance assist, collision avoidance","[[""safety"", 0.05057385073654207], [""elantra"", 0.03811024503564001], [""assist"", 0.0341584410312097], [""airbags"", 0.02722233056948574], [""collision"", 0.026289452590555838], [""sonata"", 0.026221826292328675], [""blind spot"", 0.02265438541826398], [""blind"", 0.0223447209858032], [""avoidance assist"", 0.021588181652311224], [""collision avoidance"", 0.0212693745247823]]"
