representation_model,topic,words,weighted_words
keybert,48,"ev, cars, vehicles, promotional, northpoint, northpointe, dealer, partnership, autosports","[[""ev"", 0.4164700508117676], [""cars"", 0.3300618529319763], [""vehicles"", 0.30895814299583435], [""promotional"", 0.29581117630004883], [""northpoint"", 0.2827983796596527], [""northpointe"", 0.27989742159843445], [""dealer"", 0.2773541212081909], [""partnership"", 0.2724590301513672], [""autosports"", 0.2626464366912842]]"
keybert,49,"mclaren, ferrari, racing, fiat, cars, coupe, car, concept","[[""mclaren"", 0.6645119190216064], [""ferrari"", 0.5068708658218384], [""racing"", 0.39908143877983093], [""fiat"", 0.34271344542503357], [""cars"", 0.33163318037986755], [""coupe"", 0.328484445810318], [""car"", 0.3051568269729614], [""concept"", 0.2696303129196167]]"
keybert,50,"noise, exhaust, noisy, acoustics, acoustic, quietness, noises, silent, sound, silence","[[""noise"", 0.47805216908454895], [""exhaust"", 0.4686899185180664], [""noisy"", 0.46509936451911926], [""acoustics"", 0.46467411518096924], [""acoustic"", 0.4468260705471039], [""quietness"", 0.4268758296966553], [""noises"", 0.4244228005409241], [""silent"", 0.410250723361969], [""sound"", 0.36017557978630066], [""silence"", 0.34051114320755005]]"
keybert,51,"corolla, corollas, toyota, hybrid, hatchback, sedan, stylish, rear","[[""corolla"", 0.7174150943756104], [""corollas"", 0.7038717269897461], [""toyota"", 0.46246272325515747], [""hybrid"", 0.38969874382019043], [""hatchback"", 0.33898088335990906], [""sedan"", 0.3305981457233429], [""stylish"", 0.25663983821868896], [""rear"", 0.2238304167985916]]"
keybert,52,"hyundai, sonata, safety, smartsense, elantra, smart, protection, pedestrian, safe, protect","[[""hyundai"", 0.48591530323028564], [""sonata"", 0.4603947401046753], [""safety"", 0.3922172784805298], [""smartsense"", 0.31848523020744324], [""elantra"", 0.31678086519241333], [""smart"", 0.2702985107898712], [""protection"", 0.2623949348926544], [""pedestrian"", 0.2623237669467926], [""safe"", 0.23210707306861877], [""protect"", 0.23131626844406128]]"
keybert,53,"infiniti, infinity, renault, emerging, brand, market, future, cars, start","[[""infiniti"", 0.7113252878189087], [""infinity"", 0.42473798990249634], [""renault"", 0.4241054058074951], [""emerging"", 0.3675306439399719], [""brand"", 0.35158857703208923], [""market"", 0.30337977409362793], [""future"", 0.27394986152648926], [""cars"", 0.2676873207092285], [""start"", 0.2652033567428589]]"
keybert,54,"speed, fastest, faster, seconds, fast, tesla, performance, car, kilometers","[[""speed"", 0.5092871785163879], [""fastest"", 0.5066449642181396], [""faster"", 0.4355677366256714], [""seconds"", 0.4213310182094574], [""fast"", 0.41966012120246887], [""tesla"", 0.3786001205444336], [""performance"", 0.35160642862319946], [""car"", 0.3457128405570984], [""kilometers"", 0.3383604884147644]]"
keybert,55,"braking, pedal, brakes, brake, slowing, accelerator, drive, acceleration, driving, speed","[[""braking"", 0.5531337261199951], [""pedal"", 0.5422947406768799], [""brakes"", 0.48386162519454956], [""brake"", 0.48166054487228394], [""slowing"", 0.3523727059364319], [""accelerator"", 0.3121079206466675], [""drive"", 0.3006010353565216], [""acceleration"", 0.29830077290534973], [""driving"", 0.29773008823394775], [""speed"", 0.2655344307422638]]"
keybert,56,"audi, ev, suv, vehicle, car, electric, cars, tron, quattro, motor","[[""audi"", 0.5154635906219482], [""ev"", 0.4828445315361023], [""suv"", 0.40726780891418457], [""vehicle"", 0.402454674243927], [""car"", 0.370788037776947], [""electric"", 0.3662721514701843], [""cars"", 0.359481543302536], [""tron"", 0.3555922508239746], [""quattro"", 0.3271716833114624], [""motor"", 0.2832036316394806]]"
keybert,57,"stance, design, rear, aerodynamics, rearward, wide, roofline","[[""stance"", 0.41298651695251465], [""design"", 0.38444069027900696], [""rear"", 0.3550427556037903], [""aerodynamics"", 0.320463627576828], [""rearward"", 0.31853705644607544], [""wide"", 0.3087329864501953], [""roofline"", 0.30429327487945557]]"
