stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,10,0.0,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,66,0.31860632183908044,3548,72,204,467,0.04193606321839081,0.09033764367816093,0.9604579553437401,0.8737697557471265
stage1,5,10,0.0,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,45,0.3296515804597701,3671,72,204,955,0.08575790229885058,0.19647988505747127,0.9096971569916202,0.8360811781609194
stage1,5,10,0.0,cosine,42,75,,eom,0.0,euclidean,ok,完成,23,0.39466594827586204,4395,204,283,929,0.08342313218390805,0.21551724137931033,0.9253151636113383,0.797469827586207
stage1,5,10,0.0,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,38,0.30019755747126436,3343,204,186,1165,0.10461566091954023,0.18381824712643677,0.9322308379838411,0.8417923850574713
stage1,5,10,0.0,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,28,0.3133979885057471,3490,204,186,1089,0.09779094827586207,0.23266882183908047,0.9149360677135503,0.8301095545977011
stage1,5,10,0.0,cosine,42,100,,eom,0.0,euclidean,ok,完成,10,0.10739942528735633,1196,204,186,7562,0.679058908045977,0.7746048850574713,0.4506000621099259,0.4891415229885057
stage1,5,10,0.0,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,24,0.20348419540229884,2266,204,186,1469,0.13191451149425287,0.3223778735632184,0.8962125700235597,0.8269048132183907
stage1,5,10,0.0,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,26,0.31995330459770116,3563,204,186,1089,0.09779094827586207,0.23266882183908047,0.9231652374584173,0.8281429597701149
stage1,5,10,0.0,cosine,42,125,,eom,0.0,euclidean,ok,完成,9,0.12823275862068967,1428,204,186,7497,0.6732219827586207,0.764367816091954,0.4464074602551236,0.47869001436781605
stage1,5,10,0.0,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,12,0.028556034482758622,318,204,186,8192,0.735632183908046,0.8122306034482759,0.4483348251871863,0.5042974137931034
stage1,5,10,0.0,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,12,0.042923850574712645,478,204,186,8070,0.724676724137931,0.7990301724137931,0.4489299436424254,0.5059137931034483
stage1,5,10,0.0,cosine,42,150,,eom,0.0,euclidean,ok,完成,8,0.15445402298850575,1720,204,186,7397,0.6642420977011494,0.7508979885057471,0.43985401776358796,0.468211566091954
stage1,5,10,0.0,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,8,0.05262212643678161,586,204,186,8192,0.735632183908046,0.8376436781609196,0.4527234460982242,0.4599949712643678
