stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.25,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,13,0.5284043972802949,16631,308,244,5545,0.17617716210205248,0.28798373260468957,0.8119757922017337,0.6176954523310245
stage1,5,5,0.25,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,12,0.5710427654572028,17973,213,3725,3725,0.11835165533456186,0.26135858168647136,0.8462423489388986,0.6209099574251764
stage1,5,5,0.25,cosine,42,225,,eom,0.0,euclidean,ok,完成,6,0.6849145326301074,21557,3413,535,3413,0.10843871131727775,0.2662197369257165,0.8477514181836754,0.5487500794306411
stage1,5,5,0.25,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,13,0.5284043972802949,16631,308,244,5545,0.17617716210205248,0.28798373260468957,0.8119757922017337,0.6176954523310245
stage1,5,5,0.25,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,11,0.5778102560843871,18186,3725,850,3725,0.11835165533456186,0.26135858168647136,0.8566379907174555,0.6122130435703544
stage1,5,5,0.25,cosine,42,250,,eom,0.0,euclidean,ok,完成,6,0.6947957043909259,21868,3234,517,3234,0.10275147740992566,0.25681514901188285,0.8519687276187707,0.549372815657368
stage1,5,5,0.25,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,11,0.5434326745885493,17104,308,647,5545,0.17617716210205248,0.28798373260468957,0.8268130518932756,0.5998536358052149
stage1,5,5,0.25,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,11,0.5778102560843871,18186,3725,850,3725,0.11835165533456186,0.26135858168647136,0.8566379907174555,0.6122130435703544
stage1,5,5,0.25,cosine,42,300,,eom,0.0,euclidean,ok,完成,6,0.724185041621656,22793,2682,484,2682,0.08521319184088454,0.23219165025100083,0.8550900408468881,0.5507421999110377
stage1,5,5,0.25,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,11,0.5434326745885493,17104,308,647,5545,0.17617716210205248,0.28798373260468957,0.8268130518932756,0.5998536358052149
stage1,5,5,0.25,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,10,0.5868018046641672,18469,3725,850,3725,0.11835165533456186,0.26135858168647136,0.8657830152442227,0.6028489123297537
stage1,5,10,0.0,cosine,42,50,,eom,0.0,euclidean,ok,完成,89,0.4804918345300883,15123,77,92,924,0.029357564974264474,0.0750460697718752,0.9266540860398962,0.8320359661943191
stage1,5,10,0.0,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,128,0.3591218148312893,11303,77,77,975,0.030977950054012836,0.08089216496155557,0.9390712407965821,0.8667916375420983
stage1,5,10,0.0,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,107,0.4385842282518905,13804,77,92,786,0.024972993582004194,0.06996250873737053,0.9364129911759066,0.8469403317023576
stage1,5,10,0.0,cosine,42,75,,eom,0.0,euclidean,ok,完成,55,0.5065768570883904,15944,77,92,1464,0.04651458346571773,0.11364936137764504,0.906242737470422,0.8113426955582386
stage1,5,10,0.0,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,92,0.3792971976869797,11938,77,77,1272,0.04041431022431213,0.09715956027197052,0.9353117338441409,0.8546546355722182
